example_id,query_text_hash,split,domain,question_type,static_or_dynamic,policy_id,policy_family,selector_eligible,selected_endpoints,endpoint_count,api_call_count,failure,total_latency_ms,measured_cost_units,context_count,context_token_count,source_count,supporting_fact_title_recall,supporting_fact_sentence_recall,answer_correctness_f1,answer_exact_match,evidence_support_score,abstained,abstention_correctness,final_quality_score
095ba1ed34548a5235b179340c2318c98b02eb2b734f083cd085976ea131da9a,31be7748c596adc780478e0f5fdfcbd07a1df753122487692548b2bc488e2eab,validation,finance,simple_w_condition,slow-changing,constrained_quality_optimizer,constrained,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.0585019588470459,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
095ba1ed34548a5235b179340c2318c98b02eb2b734f083cd085976ea131da9a,31be7748c596adc780478e0f5fdfcbd07a1df753122487692548b2bc488e2eab,validation,finance,simple_w_condition,slow-changing,pareto_frontier_selector,pareto,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.061666592955589294,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
095ba1ed34548a5235b179340c2318c98b02eb2b734f083cd085976ea131da9a,31be7748c596adc780478e0f5fdfcbd07a1df753122487692548b2bc488e2eab,validation,finance,simple_w_condition,slow-changing,governed_selection,governed,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.056957826018333435,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
095ba1ed34548a5235b179340c2318c98b02eb2b734f083cd085976ea131da9a,31be7748c596adc780478e0f5fdfcbd07a1df753122487692548b2bc488e2eab,validation,finance,simple_w_condition,slow-changing,static_default_policy,static,True,/finance/get_ticker_by_name,1,1,1,0.02858322113752365,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
095ba1ed34548a5235b179340c2318c98b02eb2b734f083cd085976ea131da9a,31be7748c596adc780478e0f5fdfcbd07a1df753122487692548b2bc488e2eab,validation,finance,simple_w_condition,slow-changing,rag_compass_optional,rag,True,/finance/get_company_name|/finance/get_ticker_by_name,2,2,2,0.058916397392749786,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
1bc17837f2acd3553758609b2db42b1f307c8f72b2e1b576564d15ac13ee1aa1,d06ab027b9ebf145f5ebd0a17b91ee3cb60808e1ff5dddbec5938b9aab8ae638,validation,finance,simple_w_condition,static,low_retrieval_single_endpoint,low,True,/finance/get_ticker_by_name,1,1,1,0.02899952232837677,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
1bc17837f2acd3553758609b2db42b1f307c8f72b2e1b576564d15ac13ee1aa1,d06ab027b9ebf145f5ebd0a17b91ee3cb60808e1ff5dddbec5938b9aab8ae638,validation,finance,simple_w_condition,static,expanded_retrieval_multi_endpoint,expanded,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.05908310413360596,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
1bc17837f2acd3553758609b2db42b1f307c8f72b2e1b576564d15ac13ee1aa1,d06ab027b9ebf145f5ebd0a17b91ee3cb60808e1ff5dddbec5938b9aab8ae638,validation,finance,simple_w_condition,static,adaptive_routing_on_insufficient_evidence,adaptive,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.06295833736658096,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
1bc17837f2acd3553758609b2db42b1f307c8f72b2e1b576564d15ac13ee1aa1,d06ab027b9ebf145f5ebd0a17b91ee3cb60808e1ff5dddbec5938b9aab8ae638,validation,finance,simple_w_condition,static,measured_cost_minimizer_at_quality_floor,measured,True,/finance/get_ticker_by_name,1,1,1,0.033750198781490326,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
1bc17837f2acd3553758609b2db42b1f307c8f72b2e1b576564d15ac13ee1aa1,d06ab027b9ebf145f5ebd0a17b91ee3cb60808e1ff5dddbec5938b9aab8ae638,validation,finance,simple_w_condition,static,measured_latency_minimizer_at_quality_floor,measured,True,/finance/get_ticker_by_name,1,1,1,0.032125040888786316,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
1bc17837f2acd3553758609b2db42b1f307c8f72b2e1b576564d15ac13ee1aa1,d06ab027b9ebf145f5ebd0a17b91ee3cb60808e1ff5dddbec5938b9aab8ae638,validation,finance,simple_w_condition,static,quality_only_best_on_validation,quality,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.05766749382019043,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
1bc17837f2acd3553758609b2db42b1f307c8f72b2e1b576564d15ac13ee1aa1,d06ab027b9ebf145f5ebd0a17b91ee3cb60808e1ff5dddbec5938b9aab8ae638,validation,finance,simple_w_condition,static,constrained_quality_optimizer,constrained,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.059332698583602905,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
1bc17837f2acd3553758609b2db42b1f307c8f72b2e1b576564d15ac13ee1aa1,d06ab027b9ebf145f5ebd0a17b91ee3cb60808e1ff5dddbec5938b9aab8ae638,validation,finance,simple_w_condition,static,pareto_frontier_selector,pareto,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.06304122507572174,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
1bc17837f2acd3553758609b2db42b1f307c8f72b2e1b576564d15ac13ee1aa1,d06ab027b9ebf145f5ebd0a17b91ee3cb60808e1ff5dddbec5938b9aab8ae638,validation,finance,simple_w_condition,static,governed_selection,governed,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.0672927126288414,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
1bc17837f2acd3553758609b2db42b1f307c8f72b2e1b576564d15ac13ee1aa1,d06ab027b9ebf145f5ebd0a17b91ee3cb60808e1ff5dddbec5938b9aab8ae638,validation,finance,simple_w_condition,static,static_default_policy,static,True,/finance/get_ticker_by_name,1,1,1,0.028959475457668304,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
1bc17837f2acd3553758609b2db42b1f307c8f72b2e1b576564d15ac13ee1aa1,d06ab027b9ebf145f5ebd0a17b91ee3cb60808e1ff5dddbec5938b9aab8ae638,validation,finance,simple_w_condition,static,rag_compass_optional,rag,True,/finance/get_company_name|/finance/get_ticker_by_name,2,2,2,0.05845818668603897,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e6cac084f498786e92651d6d71e0c69bad7914d43479f645f2d0cda48aaca5fd,96c1ac0acf6ef0ec9c23f7855b667bf17b1760fb35766e49ca48975e43cd6e4f,calibration,finance,simple_w_condition,static,low_retrieval_single_endpoint,low,True,/finance/get_ticker_by_name,1,1,1,0.036708079278469086,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e6cac084f498786e92651d6d71e0c69bad7914d43479f645f2d0cda48aaca5fd,96c1ac0acf6ef0ec9c23f7855b667bf17b1760fb35766e49ca48975e43cd6e4f,calibration,finance,simple_w_condition,static,expanded_retrieval_multi_endpoint,expanded,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.05712732672691345,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e6cac084f498786e92651d6d71e0c69bad7914d43479f645f2d0cda48aaca5fd,96c1ac0acf6ef0ec9c23f7855b667bf17b1760fb35766e49ca48975e43cd6e4f,calibration,finance,simple_w_condition,static,adaptive_routing_on_insufficient_evidence,adaptive,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.06404239684343338,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e6cac084f498786e92651d6d71e0c69bad7914d43479f645f2d0cda48aaca5fd,96c1ac0acf6ef0ec9c23f7855b667bf17b1760fb35766e49ca48975e43cd6e4f,calibration,finance,simple_w_condition,static,measured_cost_minimizer_at_quality_floor,measured,True,/finance/get_ticker_by_name,1,1,1,0.03362540155649185,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e6cac084f498786e92651d6d71e0c69bad7914d43479f645f2d0cda48aaca5fd,96c1ac0acf6ef0ec9c23f7855b667bf17b1760fb35766e49ca48975e43cd6e4f,calibration,finance,simple_w_condition,static,measured_latency_minimizer_at_quality_floor,measured,True,/finance/get_ticker_by_name,1,1,1,0.028625130653381348,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e6cac084f498786e92651d6d71e0c69bad7914d43479f645f2d0cda48aaca5fd,96c1ac0acf6ef0ec9c23f7855b667bf17b1760fb35766e49ca48975e43cd6e4f,calibration,finance,simple_w_condition,static,quality_only_best_on_validation,quality,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.05850009620189667,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e6cac084f498786e92651d6d71e0c69bad7914d43479f645f2d0cda48aaca5fd,96c1ac0acf6ef0ec9c23f7855b667bf17b1760fb35766e49ca48975e43cd6e4f,calibration,finance,simple_w_condition,static,constrained_quality_optimizer,constrained,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.06470922380685806,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e6cac084f498786e92651d6d71e0c69bad7914d43479f645f2d0cda48aaca5fd,96c1ac0acf6ef0ec9c23f7855b667bf17b1760fb35766e49ca48975e43cd6e4f,calibration,finance,simple_w_condition,static,pareto_frontier_selector,pareto,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.0637490302324295,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e6cac084f498786e92651d6d71e0c69bad7914d43479f645f2d0cda48aaca5fd,96c1ac0acf6ef0ec9c23f7855b667bf17b1760fb35766e49ca48975e43cd6e4f,calibration,finance,simple_w_condition,static,governed_selection,governed,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.058290548622608185,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e6cac084f498786e92651d6d71e0c69bad7914d43479f645f2d0cda48aaca5fd,96c1ac0acf6ef0ec9c23f7855b667bf17b1760fb35766e49ca48975e43cd6e4f,calibration,finance,simple_w_condition,static,static_default_policy,static,True,/finance/get_ticker_by_name,1,1,1,0.033375807106494904,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e6cac084f498786e92651d6d71e0c69bad7914d43479f645f2d0cda48aaca5fd,96c1ac0acf6ef0ec9c23f7855b667bf17b1760fb35766e49ca48975e43cd6e4f,calibration,finance,simple_w_condition,static,rag_compass_optional,rag,True,/finance/get_company_name|/finance/get_ticker_by_name,2,2,2,0.061209313571453094,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
709eac90c883eeccac794fa9589a351642933b552f40b8826fd1ac82d1520595,079ef7c514248960e537ed580ff475837bb9ce6fd3e2792c1a8653f1a2afba51,validation,sports,simple_w_condition,static,low_retrieval_single_endpoint,low,True,/sports/nba/get_games_on_date,1,1,1,0.036207959055900574,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
709eac90c883eeccac794fa9589a351642933b552f40b8826fd1ac82d1520595,079ef7c514248960e537ed580ff475837bb9ce6fd3e2792c1a8653f1a2afba51,validation,sports,simple_w_condition,static,expanded_retrieval_multi_endpoint,expanded,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.06124936044216156,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
709eac90c883eeccac794fa9589a351642933b552f40b8826fd1ac82d1520595,079ef7c514248960e537ed580ff475837bb9ce6fd3e2792c1a8653f1a2afba51,validation,sports,simple_w_condition,static,adaptive_routing_on_insufficient_evidence,adaptive,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.06479211151599884,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
709eac90c883eeccac794fa9589a351642933b552f40b8826fd1ac82d1520595,079ef7c514248960e537ed580ff475837bb9ce6fd3e2792c1a8653f1a2afba51,validation,sports,simple_w_condition,static,measured_cost_minimizer_at_quality_floor,measured,True,/sports/nba/get_games_on_date,1,1,1,0.03412459045648575,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
709eac90c883eeccac794fa9589a351642933b552f40b8826fd1ac82d1520595,079ef7c514248960e537ed580ff475837bb9ce6fd3e2792c1a8653f1a2afba51,validation,sports,simple_w_condition,static,measured_latency_minimizer_at_quality_floor,measured,True,/sports/nba/get_games_on_date,1,1,1,0.03133341670036316,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
709eac90c883eeccac794fa9589a351642933b552f40b8826fd1ac82d1520595,079ef7c514248960e537ed580ff475837bb9ce6fd3e2792c1a8653f1a2afba51,validation,sports,simple_w_condition,static,quality_only_best_on_validation,quality,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.06625056266784668,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
709eac90c883eeccac794fa9589a351642933b552f40b8826fd1ac82d1520595,079ef7c514248960e537ed580ff475837bb9ce6fd3e2792c1a8653f1a2afba51,validation,sports,simple_w_condition,static,constrained_quality_optimizer,constrained,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.060374848544597626,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
709eac90c883eeccac794fa9589a351642933b552f40b8826fd1ac82d1520595,079ef7c514248960e537ed580ff475837bb9ce6fd3e2792c1a8653f1a2afba51,validation,sports,simple_w_condition,static,pareto_frontier_selector,pareto,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.06470829248428345,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
709eac90c883eeccac794fa9589a351642933b552f40b8826fd1ac82d1520595,079ef7c514248960e537ed580ff475837bb9ce6fd3e2792c1a8653f1a2afba51,validation,sports,simple_w_condition,static,governed_selection,governed,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.05895830690860748,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
709eac90c883eeccac794fa9589a351642933b552f40b8826fd1ac82d1520595,079ef7c514248960e537ed580ff475837bb9ce6fd3e2792c1a8653f1a2afba51,validation,sports,simple_w_condition,static,static_default_policy,static,True,/sports/nba/get_games_on_date,1,1,1,0.03425031900405884,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
709eac90c883eeccac794fa9589a351642933b552f40b8826fd1ac82d1520595,079ef7c514248960e537ed580ff475837bb9ce6fd3e2792c1a8653f1a2afba51,validation,sports,simple_w_condition,static,rag_compass_optional,rag,True,/sports/soccer/get_games_on_date|/sports/nba/get_games_on_date,2,2,2,0.056498683989048004,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
ebe1ed8bb096f22a0a8caabebffe2df54cdd39d67c8d97e2599b51db6993ce75,240402fcdcb240ce12298eeda45ebad8c4f1c5aacdbe974796484265c3711ed7,validation,open,simple_w_condition,slow-changing,low_retrieval_single_endpoint,low,True,/open/search_entity_by_name,1,1,1,0.03658328205347061,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
ebe1ed8bb096f22a0a8caabebffe2df54cdd39d67c8d97e2599b51db6993ce75,240402fcdcb240ce12298eeda45ebad8c4f1c5aacdbe974796484265c3711ed7,validation,open,simple_w_condition,slow-changing,expanded_retrieval_multi_endpoint,expanded,True,/open/search_entity_by_name|/open/get_entity,2,2,2,0.05758367478847504,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
ebe1ed8bb096f22a0a8caabebffe2df54cdd39d67c8d97e2599b51db6993ce75,240402fcdcb240ce12298eeda45ebad8c4f1c5aacdbe974796484265c3711ed7,validation,open,simple_w_condition,slow-changing,adaptive_routing_on_insufficient_evidence,adaptive,True,/open/search_entity_by_name|/open/get_entity,2,2,2,0.05920790135860443,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
ebe1ed8bb096f22a0a8caabebffe2df54cdd39d67c8d97e2599b51db6993ce75,240402fcdcb240ce12298eeda45ebad8c4f1c5aacdbe974796484265c3711ed7,validation,open,simple_w_condition,slow-changing,measured_cost_minimizer_at_quality_floor,measured,True,/open/search_entity_by_name,1,1,1,0.03466568887233734,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
ebe1ed8bb096f22a0a8caabebffe2df54cdd39d67c8d97e2599b51db6993ce75,240402fcdcb240ce12298eeda45ebad8c4f1c5aacdbe974796484265c3711ed7,validation,open,simple_w_condition,slow-changing,measured_latency_minimizer_at_quality_floor,measured,True,/open/search_entity_by_name,1,1,1,0.029124319553375244,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
ebe1ed8bb096f22a0a8caabebffe2df54cdd39d67c8d97e2599b51db6993ce75,240402fcdcb240ce12298eeda45ebad8c4f1c5aacdbe974796484265c3711ed7,validation,open,simple_w_condition,slow-changing,quality_only_best_on_validation,quality,True,/open/search_entity_by_name|/open/get_entity,2,2,2,0.05833245813846588,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
ebe1ed8bb096f22a0a8caabebffe2df54cdd39d67c8d97e2599b51db6993ce75,240402fcdcb240ce12298eeda45ebad8c4f1c5aacdbe974796484265c3711ed7,validation,open,simple_w_condition,slow-changing,constrained_quality_optimizer,constrained,True,/open/search_entity_by_name|/open/get_entity,2,2,2,0.05745887756347656,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
ebe1ed8bb096f22a0a8caabebffe2df54cdd39d67c8d97e2599b51db6993ce75,240402fcdcb240ce12298eeda45ebad8c4f1c5aacdbe974796484265c3711ed7,validation,open,simple_w_condition,slow-changing,pareto_frontier_selector,pareto,True,/open/search_entity_by_name|/open/get_entity,2,2,2,0.06541609764099121,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
ebe1ed8bb096f22a0a8caabebffe2df54cdd39d67c8d97e2599b51db6993ce75,240402fcdcb240ce12298eeda45ebad8c4f1c5aacdbe974796484265c3711ed7,validation,open,simple_w_condition,slow-changing,governed_selection,governed,True,/open/search_entity_by_name|/open/get_entity,2,2,2,0.056541524827480316,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
ebe1ed8bb096f22a0a8caabebffe2df54cdd39d67c8d97e2599b51db6993ce75,240402fcdcb240ce12298eeda45ebad8c4f1c5aacdbe974796484265c3711ed7,validation,open,simple_w_condition,slow-changing,static_default_policy,static,True,/open/search_entity_by_name,1,1,1,0.028667040169239044,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
ebe1ed8bb096f22a0a8caabebffe2df54cdd39d67c8d97e2599b51db6993ce75,240402fcdcb240ce12298eeda45ebad8c4f1c5aacdbe974796484265c3711ed7,validation,open,simple_w_condition,slow-changing,rag_compass_optional,rag,True,/open/get_entity|/open/search_entity_by_name,2,2,2,0.058166682720184326,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
69ccf1e16e8559ff602f62b8cd7c37375761680d70b0e6c6166e9cc8a3fde427,e11dc82defa9122a50574861161a676415ded1b0fcdc047fc7aa9208c6b720e9,calibration,movie,set,slow-changing,low_retrieval_single_endpoint,low,True,/movie/get_movie_info,1,1,1,0.029292888939380646,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
69ccf1e16e8559ff602f62b8cd7c37375761680d70b0e6c6166e9cc8a3fde427,e11dc82defa9122a50574861161a676415ded1b0fcdc047fc7aa9208c6b720e9,calibration,movie,set,slow-changing,expanded_retrieval_multi_endpoint,expanded,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.06670784205198288,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
69ccf1e16e8559ff602f62b8cd7c37375761680d70b0e6c6166e9cc8a3fde427,e11dc82defa9122a50574861161a676415ded1b0fcdc047fc7aa9208c6b720e9,calibration,movie,set,slow-changing,adaptive_routing_on_insufficient_evidence,adaptive,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.06412528455257416,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
69ccf1e16e8559ff602f62b8cd7c37375761680d70b0e6c6166e9cc8a3fde427,e11dc82defa9122a50574861161a676415ded1b0fcdc047fc7aa9208c6b720e9,calibration,movie,set,slow-changing,measured_cost_minimizer_at_quality_floor,measured,True,/movie/get_movie_info,1,1,1,0.03525055944919586,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
69ccf1e16e8559ff602f62b8cd7c37375761680d70b0e6c6166e9cc8a3fde427,e11dc82defa9122a50574861161a676415ded1b0fcdc047fc7aa9208c6b720e9,calibration,movie,set,slow-changing,measured_latency_minimizer_at_quality_floor,measured,True,/movie/get_movie_info,1,1,1,0.04066620022058487,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
69ccf1e16e8559ff602f62b8cd7c37375761680d70b0e6c6166e9cc8a3fde427,e11dc82defa9122a50574861161a676415ded1b0fcdc047fc7aa9208c6b720e9,calibration,movie,set,slow-changing,quality_only_best_on_validation,quality,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.11316780000925064,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
69ccf1e16e8559ff602f62b8cd7c37375761680d70b0e6c6166e9cc8a3fde427,e11dc82defa9122a50574861161a676415ded1b0fcdc047fc7aa9208c6b720e9,calibration,movie,set,slow-changing,constrained_quality_optimizer,constrained,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.24970714002847672,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
69ccf1e16e8559ff602f62b8cd7c37375761680d70b0e6c6166e9cc8a3fde427,e11dc82defa9122a50574861161a676415ded1b0fcdc047fc7aa9208c6b720e9,calibration,movie,set,slow-changing,pareto_frontier_selector,pareto,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.09350106120109558,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
69ccf1e16e8559ff602f62b8cd7c37375761680d70b0e6c6166e9cc8a3fde427,e11dc82defa9122a50574861161a676415ded1b0fcdc047fc7aa9208c6b720e9,calibration,movie,set,slow-changing,governed_selection,governed,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.08129235357046127,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
69ccf1e16e8559ff602f62b8cd7c37375761680d70b0e6c6166e9cc8a3fde427,e11dc82defa9122a50574861161a676415ded1b0fcdc047fc7aa9208c6b720e9,calibration,movie,set,slow-changing,static_default_policy,static,True,/movie/get_movie_info,1,1,1,0.03704242408275604,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
69ccf1e16e8559ff602f62b8cd7c37375761680d70b0e6c6166e9cc8a3fde427,e11dc82defa9122a50574861161a676415ded1b0fcdc047fc7aa9208c6b720e9,calibration,movie,set,slow-changing,rag_compass_optional,rag,True,/movie/get_person_info|/movie/get_movie_info,2,2,2,0.06604008376598358,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
530b1ef2fc6b303ab762216b7a44b33123fa534b09012ed3a425a0325fbc5234,582de4798f3079287bc1993ea380e7a7605a2aa4f6b0b8a471040c89190feec7,calibration,sports,simple_w_condition,static,low_retrieval_single_endpoint,low,True,/sports/nba/get_games_on_date,1,1,1,0.040708109736442566,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
530b1ef2fc6b303ab762216b7a44b33123fa534b09012ed3a425a0325fbc5234,582de4798f3079287bc1993ea380e7a7605a2aa4f6b0b8a471040c89190feec7,calibration,sports,simple_w_condition,static,expanded_retrieval_multi_endpoint,expanded,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.07145758718252182,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
530b1ef2fc6b303ab762216b7a44b33123fa534b09012ed3a425a0325fbc5234,582de4798f3079287bc1993ea380e7a7605a2aa4f6b0b8a471040c89190feec7,calibration,sports,simple_w_condition,static,adaptive_routing_on_insufficient_evidence,adaptive,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.0722082331776619,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
530b1ef2fc6b303ab762216b7a44b33123fa534b09012ed3a425a0325fbc5234,582de4798f3079287bc1993ea380e7a7605a2aa4f6b0b8a471040c89190feec7,calibration,sports,simple_w_condition,static,measured_cost_minimizer_at_quality_floor,measured,True,/sports/nba/get_games_on_date,1,1,1,0.03641657531261444,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
530b1ef2fc6b303ab762216b7a44b33123fa534b09012ed3a425a0325fbc5234,582de4798f3079287bc1993ea380e7a7605a2aa4f6b0b8a471040c89190feec7,calibration,sports,simple_w_condition,static,measured_latency_minimizer_at_quality_floor,measured,True,/sports/nba/get_games_on_date,1,1,1,0.03833230584859848,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
530b1ef2fc6b303ab762216b7a44b33123fa534b09012ed3a425a0325fbc5234,582de4798f3079287bc1993ea380e7a7605a2aa4f6b0b8a471040c89190feec7,calibration,sports,simple_w_condition,static,quality_only_best_on_validation,quality,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.06854068487882614,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
530b1ef2fc6b303ab762216b7a44b33123fa534b09012ed3a425a0325fbc5234,582de4798f3079287bc1993ea380e7a7605a2aa4f6b0b8a471040c89190feec7,calibration,sports,simple_w_condition,static,constrained_quality_optimizer,constrained,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.063333660364151,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
530b1ef2fc6b303ab762216b7a44b33123fa534b09012ed3a425a0325fbc5234,582de4798f3079287bc1993ea380e7a7605a2aa4f6b0b8a471040c89190feec7,calibration,sports,simple_w_condition,static,pareto_frontier_selector,pareto,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.0672927126288414,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
530b1ef2fc6b303ab762216b7a44b33123fa534b09012ed3a425a0325fbc5234,582de4798f3079287bc1993ea380e7a7605a2aa4f6b0b8a471040c89190feec7,calibration,sports,simple_w_condition,static,governed_selection,governed,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.06445776671171188,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
530b1ef2fc6b303ab762216b7a44b33123fa534b09012ed3a425a0325fbc5234,582de4798f3079287bc1993ea380e7a7605a2aa4f6b0b8a471040c89190feec7,calibration,sports,simple_w_condition,static,static_default_policy,static,True,/sports/nba/get_games_on_date,1,1,1,0.033457763493061066,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
